,open_covid_region_code,date,symptom:Abdominal obesity,symptom:Abdominal pain,symptom:Acne,symptom:Alcoholism,symptom:Allergy,symptom:Anemia,symptom:Anxiety,symptom:Arthritis,symptom:Asperger syndrome,symptom:Asthma,symptom:Attention deficit hyperactivity disorder,symptom:Autoimmune disease,symptom:Back pain,symptom:Bleeding,symptom:Bloating,symptom:Bone fracture,symptom:Bruise,symptom:Burn,symptom:Candidiasis,symptom:Chest pain,symptom:Common cold,symptom:Constipation,symptom:Cough,symptom:Cramp,symptom:Dementia,symptom:Depression,symptom:Dermatitis,symptom:Diabetes,symptom:Diarrhea,symptom:Dizziness,symptom:Dysmenorrhea,symptom:Epilepsy,symptom:Erectile dysfunction,symptom:Fatigue,symptom:Fever,symptom:Flatulence,symptom:Gastroesophageal reflux disease,symptom:Gout,symptom:Hair loss,symptom:Hay fever,symptom:Headache,symptom:Heart arrhythmia,symptom:Heartburn,symptom:Hemorrhoids,symptom:Hives,symptom:Hypertension,symptom:Hypotension,symptom:Hypothyroidism,symptom:Implantation bleeding,symptom:Indigestion,symptom:Infection,symptom:Inflammation,symptom:Insomnia,symptom:Iron deficiency,symptom:Itch,symptom:Kidney failure,symptom:Kidney stone,symptom:Knee Pain,symptom:Low back pain,symptom:Major depressive disorder,symptom:Migraine,symptom:Myocardial infarction,symptom:Nasal congestion,symptom:Nausea,symptom:Neck pain,symptom:Obesity,symptom:Pain,symptom:Panic attack,symptom:Paresthesia,symptom:Perspiration,symptom:Psychosis,symptom:Scar,symptom:Sciatica,symptom:Sinusitis,symptom:Skin condition,symptom:Skin rash,symptom:Skin ulcer,symptom:Sleep apnea,symptom:Sleep disorder,symptom:Sore throat,symptom:Stroke,symptom:Swelling,symptom:Type 2 diabetes,symptom:Urinary incontinence,symptom:Urinary tract infection,symptom:Vaginal discharge,symptom:Vertigo,symptom:Vomiting,symptom:Wart,symptom:Weight gain,symptom:Xeroderma,symptom:Generalized anxiety disorder,symptom:Otitis,hospitalized_new
660,US-NM,2020-08-17,2.1742857142857144,3.7014285714285715,7.3028571428571425,4.381428571428572,9.127142857142857,1.852857142857143,7.081428571428572,4.427142857142857,1.03,1.6857142857142857,2.5214285714285714,1.3014285714285714,4.911428571428572,3.367142857142857,1.7100000000000002,2.6514285714285717,1.587142857142857,1.7328571428571427,2.184285714285714,1.0985714285714285,5.051428571428572,2.7942857142857145,2.5714285714285716,2.6942857142857144,1.7914285714285714,4.2128571428571435,1.8042857142857145,7.7457142857142856,3.3185714285714285,1.4985714285714287,1.0557142857142858,2.1042857142857136,2.3785714285714286,4.125714285714286,2.9857142857142853,1.5985714285714288,3.2385714285714284,0.9285714285714286,3.7528571428571422,1.4814285714285713,3.5614285714285714,1.4942857142857144,2.498571428571428,1.1828571428571428,0.8785714285714287,5.584285714285714,1.2014285714285715,1.72,0.812857142857143,1.3299999999999998,17.544285714285714,4.5600000000000005,2.9771428571428573,1.3957142857142857,6.5442857142857145,1.167142857142857,1.2485714285714284,1.3271428571428572,2.635714285714286,3.3999999999999995,3.6,1.8528571428571428,0.9142857142857144,1.8142857142857145,1.2785714285714285,4.351428571428571,31.142857142857142,1.4028571428571426,1.6471428571428572,1.8585714285714288,1.5028571428571424,2.3400000000000003,1.0857142857142856,1.0485714285714285,3.305714285714285,5.061428571428572,1.502857142857143,1.002857142857143,2.1657142857142855,1.1028571428571428,2.41,4.981428571428571,3.5985714285714288,1.0685714285714285,3.4585714285714286,2.1014285714285714,1.0414285714285714,2.1585714285714284,1.2242857142857144,2.6185714285714283,1.9042857142857144,0.9314285714285715,0.8100000000000002,73.0
661,US-NM,2020-08-24,2.1957142857142853,4.29,7.201428571428572,4.005714285714285,9.134285714285715,1.942857142857143,7.261428571428572,4.377142857142858,0.9585714285714285,1.7499999999999998,2.6571428571428575,1.2499999999999998,4.894285714285714,3.444285714285715,1.785714285714286,2.6371428571428566,1.5842857142857143,1.7057142857142853,2.1285714285714286,1.1214285714285714,4.942857142857143,2.875714285714286,2.5300000000000002,2.717142857142857,1.9057142857142857,4.371428571428571,1.7671428571428573,7.364285714285714,3.4571428571428564,1.5457142857142858,1.0528571428571427,2.0457142857142854,2.2857142857142856,4.192857142857143,2.917142857142857,1.6285714285714286,3.175714285714286,0.9171428571428571,3.795714285714286,1.4299999999999997,3.597142857142857,1.5971428571428568,2.4099999999999997,1.2671428571428571,0.8714285714285716,5.8585714285714285,1.2585714285714287,1.682857142857143,0.8342857142857143,1.2714285714285711,17.514285714285712,4.561428571428571,2.938571428571428,1.3871428571428572,6.167142857142857,1.1757142857142857,1.2257142857142858,1.3414285714285714,2.5985714285714283,3.4957142857142856,3.5914285714285716,1.947142857142857,0.9114285714285713,1.8642857142857143,1.31,4.584285714285714,31.448571428571427,1.4371428571428573,1.6585714285714288,1.8428571428571427,1.5714285714285714,2.3414285714285716,1.052857142857143,1.0399999999999998,3.338571428571428,4.952857142857143,1.3885714285714283,0.97,2.13,1.147142857142857,2.4385714285714286,4.942857142857143,3.674285714285714,1.1114285714285714,3.4414285714285713,2.18,1.0785714285714285,2.224285714285714,1.2114285714285715,2.5585714285714287,1.8499999999999999,1.03,0.7871428571428571,86.0
662,US-NM,2020-08-31,2.0742857142857143,4.1657142857142855,7.164285714285713,4.1085714285714285,9.331428571428571,2.0300000000000002,7.1414285714285715,4.444285714285714,0.9414285714285714,1.7714285714285711,2.7542857142857144,1.4685714285714284,4.865714285714286,3.4842857142857144,1.8428571428571427,2.71,1.5414285714285716,1.7828571428571427,2.18,1.2014285714285715,5.065714285714286,2.961428571428571,2.605714285714286,2.66,3.7471428571428573,4.385714285714285,1.8100000000000003,7.608571428571429,3.457142857142857,1.5285714285714285,1.05,1.9114285714285715,2.261428571428571,4.2057142857142855,2.9814285714285718,1.7285714285714289,3.261428571428571,0.8871428571428571,4.029999999999999,1.4971428571428569,3.625714285714286,1.567142857142857,2.457142857142857,1.3128571428571427,0.88,5.902857142857143,1.2671428571428573,1.714285714285714,0.9214285714285716,1.3028571428571427,17.715714285714284,4.984285714285714,2.8200000000000003,1.4314285714285717,6.112857142857143,1.1814285714285713,1.27,1.3414285714285714,2.6471428571428572,3.5,3.69,1.974285714285714,0.972857142857143,1.8471428571428572,1.2671428571428573,4.781428571428571,31.74,1.4585714285714284,1.6228571428571428,1.6771428571428573,1.5857142857142859,2.322857142857143,1.0214285714285714,1.0971428571428572,3.431428571428572,5.225714285714287,1.4857142857142855,0.9542857142857143,2.117142857142857,1.1885714285714284,2.935714285714286,4.981428571428571,3.7714285714285714,1.217142857142857,3.61,2.2742857142857145,1.0814285714285716,2.1671428571428573,1.1500000000000001,2.6242857142857146,1.8985714285714288,0.9571428571428572,0.8128571428571428,55.0
663,US-NM,2020-09-07,1.9142857142857144,3.9142857142857146,7.272857142857142,4.0200000000000005,8.731428571428571,1.9957142857142858,7.057142857142857,4.42,1.012857142857143,1.7714285714285716,2.7042857142857137,1.4614285714285715,4.727142857142857,3.492857142857143,1.7785714285714287,2.705714285714286,1.4942857142857142,1.6685714285714286,2.2014285714285715,1.1642857142857144,5.597142857142857,2.815714285714286,2.718571428571429,2.6385714285714283,1.89,4.312857142857143,1.7228571428571429,6.92,3.3228571428571425,1.4714285714285713,1.0157142857142856,2.2657142857142856,2.1957142857142857,4.121428571428571,2.9528571428571433,1.7242857142857144,3.2414285714285715,0.9228571428571427,3.9299999999999997,1.3714285714285717,3.6814285714285715,1.6528571428571426,2.4128571428571424,1.227142857142857,0.8428571428571427,5.704285714285713,1.1871428571428573,1.6742857142857144,0.8885714285714286,1.3071428571428572,17.357142857142858,5.109999999999999,2.7914285714285714,1.31,5.655714285714285,1.1142857142857145,1.2185714285714286,1.3085714285714285,2.597142857142857,3.4200000000000004,3.7699999999999996,1.9200000000000002,1.02,1.7514285714285711,1.304285714285714,4.752857142857144,31.15142857142857,1.4085714285714288,1.5971428571428574,1.57,1.5428571428571427,2.3128571428571427,1.0471428571428572,1.1142857142857143,3.2471428571428578,4.9557142857142855,1.4585714285714284,1.002857142857143,2.04,1.2014285714285715,2.4657142857142853,4.6000000000000005,3.3928571428571423,1.1500000000000001,3.4657142857142857,2.097142857142857,1.06,2.177142857142857,1.1557142857142857,2.494285714285714,1.95,0.9542857142857144,0.8442857142857143,92.0
664,US-NM,2020-09-14,2.0142857142857142,3.845714285714286,7.227142857142857,4.171428571428572,8.725714285714286,2.025714285714286,7.484285714285716,4.448571428571428,0.9957142857142858,1.8857142857142857,2.882857142857143,1.3328571428571432,4.962857142857142,3.4957142857142856,1.7942857142857143,2.994285714285714,1.5642857142857143,1.717142857142857,2.1614285714285715,1.1085714285714288,5.382857142857143,2.874285714285715,2.7657142857142856,2.65,2.0457142857142854,4.630000000000001,1.7771428571428574,7.517142857142858,3.3300000000000005,1.5914285714285714,1.0371428571428571,2.1028571428571428,2.3485714285714288,4.265714285714286,3.0171428571428573,1.7257142857142858,3.262857142857143,0.9114285714285714,3.935714285714286,1.405714285714286,3.7328571428571427,1.7842857142857145,2.3871428571428575,1.2685714285714285,0.8657142857142858,6.212857142857142,1.3385714285714285,1.7742857142857142,0.8642857142857142,1.2842857142857143,17.819999999999997,5.105714285714285,2.9828571428571427,1.4428571428571428,5.528571428571429,1.3071428571428572,1.2985714285714285,1.43,2.7071428571428564,3.7271428571428573,3.82,2.122857142857143,1.062857142857143,1.8214285714285714,1.3228571428571427,4.765714285714286,32.28,1.445714285714286,1.702857142857143,1.6157142857142854,1.6057142857142856,2.3971428571428572,1.0985714285714285,1.1285714285714286,3.358571428571429,4.7057142857142855,1.5285714285714285,1.1199999999999999,2.2585714285714285,1.217142857142857,2.5828571428571427,4.869999999999999,3.7328571428571427,1.1457142857142857,3.579999999999999,2.2828571428571425,1.1485714285714284,2.1700000000000004,1.162857142857143,2.5442857142857136,1.91,1.01,0.7971428571428572,72.0
665,US-NM,2020-09-21,2.1,3.9157142857142864,7.184285714285715,4.2299999999999995,9.361428571428572,2.027142857142857,7.405714285714287,4.677142857142857,0.9757142857142858,1.9585714285714286,2.778571428571429,1.3628571428571428,4.948571428571428,3.528571428571429,1.77,3.1342857142857143,1.6114285714285714,1.6928571428571428,2.224285714285714,1.1971428571428573,5.977142857142857,2.947142857142857,3.0214285714285714,2.747142857142857,1.9757142857142858,4.542857142857143,1.8057142857142858,7.857142857142857,3.347142857142857,1.5957142857142854,1.0571428571428572,1.9742857142857144,2.4,4.305714285714285,3.16,1.6871428571428573,3.3400000000000003,0.9814285714285713,3.9828571428571427,1.6785714285714286,3.7671428571428573,1.8199999999999998,2.37,1.2671428571428573,0.8842857142857143,6.418571428571428,1.3285714285714287,1.8514285714285712,0.8757142857142857,1.3485714285714288,18.107142857142858,4.917142857142857,3.1142857142857143,1.4828571428571427,5.711428571428571,1.2757142857142856,1.34,1.4542857142857142,2.654285714285714,3.757142857142857,3.712857142857143,2.108571428571428,1.1185714285714285,1.7685714285714287,1.3599999999999999,4.704285714285715,32.16714285714285,1.5085714285714287,1.6571428571428573,1.6242857142857143,1.6328571428571428,2.3385714285714285,1.082857142857143,1.297142857142857,3.471428571428571,4.734285714285714,1.6242857142857143,1.0985714285714285,2.2800000000000002,1.2714285714285716,2.62,4.9314285714285715,3.861428571428571,1.162857142857143,3.6614285714285715,2.25,1.0942857142857143,2.21,1.1857142857142857,2.642857142857143,1.9528571428571428,1.0899999999999999,0.8142857142857142,100.0
666,US-NM,2020-09-28,1.9528571428571428,3.767142857142857,7.097142857142857,4.198571428571428,9.751428571428573,2.01,7.1571428571428575,4.659999999999999,0.9100000000000001,2.1,2.8528571428571428,1.3514285714285716,4.634285714285714,3.5285714285714285,1.6899999999999997,2.9371428571428573,1.4271428571428573,1.5314285714285716,2.241428571428571,1.5085714285714287,6.624285714285714,2.8771428571428572,3.2642857142857147,2.5542857142857147,1.92,4.384285714285714,1.8914285714285712,7.397142857142858,3.128571428571429,1.5342857142857143,0.9885714285714285,1.977142857142857,2.2842857142857143,4.392857142857143,3.3314285714285714,1.68,3.705714285714286,0.8557142857142858,3.914285714285714,1.7585714285714285,3.6828571428571437,1.672857142857143,2.757142857142857,1.2557142857142856,0.8828571428571429,6.161428571428571,1.2900000000000003,1.712857142857143,0.8714285714285713,1.5685714285714283,17.975714285714286,4.708571428571429,2.96,1.3971428571428572,5.541428571428571,1.2300000000000002,1.2457142857142858,1.3000000000000003,2.4585714285714286,3.5928571428571425,3.641428571428571,2.325714285714286,1.262857142857143,1.7614285714285711,1.2514285714285713,5.684285714285714,30.951428571428576,1.4242857142857144,1.6271428571428572,1.4557142857142857,1.6242857142857143,2.261428571428571,1.0914285714285714,1.4214285714285713,3.338571428571428,4.831428571428572,1.5214285714285711,1.0642857142857143,2.1057142857142854,1.34,2.4571428571428577,4.681428571428571,3.5728571428571425,1.1471428571428572,3.6100000000000003,2.2514285714285713,1.094285714285714,2.347142857142857,1.1242857142857143,2.585714285714286,2.1014285714285714,0.9728571428571428,0.7514285714285714,114.0
667,US-NY,2020-03-16,1.852857142857143,3.274285714285714,8.307142857142859,3.29,11.107142857142858,1.5928571428571427,7.089999999999999,7.514285714285713,0.6571428571428571,3.758571428571429,1.7985714285714285,1.7014285714285717,3.617142857142857,2.6285714285714286,1.4542857142857142,1.7157142857142857,0.9557142857142856,1.36,2.067142857142857,1.9314285714285713,38.455714285714286,2.244285714285714,13.508571428571429,2.012857142857143,1.26,3.12,1.834285714285714,5.094285714285713,3.9857142857142853,1.0957142857142856,0.8285714285714285,1.4257142857142857,1.7657142857142856,3.5728571428571425,17.982857142857142,1.8457142857142859,3.5385714285714287,0.61,3.8814285714285712,2.6757142857142857,4.681428571428571,1.2285714285714284,2.56,0.9871428571428572,1.0342857142857145,4.788571428571428,0.7642857142857142,1.1285714285714288,0.6485714285714286,1.2642857142857142,63.07714285714286,5.54,2.0085714285714285,1.0171428571428573,4.96,0.8728571428571429,0.8928571428571429,0.9028571428571428,2.0342857142857147,2.4985714285714287,4.027142857142857,2.1242857142857146,2.7399999999999998,1.4985714285714287,1.1071428571428572,3.174285714285714,30.219999999999995,1.7914285714285714,1.292857142857143,1.4157142857142857,1.242857142857143,2.028571428571428,0.7542857142857143,2.5342857142857143,2.8171428571428576,5.094285714285715,1.25,0.822857142857143,1.5485714285714285,4.102857142857142,1.7514285714285716,3.652857142857143,2.567142857142857,0.8671428571428571,2.864285714285714,1.8357142857142856,0.7342857142857143,2.198571428571429,0.8171428571428571,1.9857142857142858,2.608571428571429,0.8642857142857144,0.9299999999999998,2354.0
668,US-NY,2020-03-23,2.4400000000000004,3.5528571428571434,8.917142857142856,3.427142857142857,11.092857142857142,1.6757142857142857,7.565714285714287,6.67142857142857,0.7757142857142857,3.924285714285714,2.02,1.6128571428571428,4.192857142857142,2.7328571428571427,1.7214285714285715,1.8171428571428574,0.9685714285714286,1.4828571428571427,2.1699999999999995,2.085714285714286,33.54571428571429,2.467142857142857,11.53857142857143,2.2571428571428567,1.4599999999999997,3.447142857142857,1.8685714285714283,5.46,3.805714285714285,1.2928571428571427,1.0000000000000002,1.4728571428571429,1.8357142857142859,3.8171428571428576,14.301428571428572,2.0185714285714287,3.641428571428571,0.6728571428571429,4.584285714285714,2.625714285714286,5.335714285714286,1.3971428571428572,2.857142857142857,1.047142857142857,0.9985714285714284,4.892857142857143,0.9957142857142857,1.1157142857142859,0.7185714285714286,1.312857142857143,49.550000000000004,5.8100000000000005,2.3942857142857146,1.0785714285714287,5.15142857142857,0.9671428571428571,0.9728571428571428,0.9885714285714285,2.3742857142857146,2.6671428571428573,4.6242857142857146,2.2857142857142856,2.7499999999999996,1.657142857142857,1.2657142857142856,3.6957142857142853,31.771428571428572,1.941428571428572,1.3757142857142857,1.6600000000000001,1.3800000000000003,2.1471428571428572,0.88,2.755714285714286,2.902857142857143,4.798571428571429,1.2842857142857143,0.982857142857143,1.9542857142857142,3.0542857142857147,1.9557142857142853,3.847142857142857,2.6857142857142864,0.9071428571428571,2.9828571428571427,1.9200000000000002,0.8457142857142858,2.2028571428571424,0.8757142857142857,2.2800000000000002,2.7471428571428573,0.9085714285714286,0.9742857142857141,10341.0
669,US-NY,2020-03-30,2.6514285714285717,3.592857142857144,10.320000000000002,3.588571428571428,10.694285714285714,1.702857142857143,7.720000000000001,6.6899999999999995,0.9457142857142857,3.721428571428571,2.1357142857142857,1.43,4.235714285714286,2.7914285714285714,1.7942857142857143,1.8357142857142856,0.9771428571428571,1.5142857142857145,2.1485714285714286,2.0671428571428576,26.86714285714286,2.5785714285714283,9.815714285714284,2.295714285714286,1.4442857142857142,3.6642857142857146,1.9214285714285713,5.577142857142857,3.7428571428571433,1.3514285714285716,1.08,1.4685714285714286,1.8985714285714284,3.9457142857142853,11.432857142857143,2.044285714285714,4.0842857142857145,0.6842857142857142,4.991428571428571,2.6271428571428572,5.098571428571428,1.512857142857143,4.221428571428572,1.097142857142857,0.9957142857142858,5.042857142857144,1.0671428571428574,1.1357142857142857,0.7285714285714285,1.3957142857142857,36.894285714285715,5.291428571428571,2.665714285714286,1.1042857142857143,5.252857142857143,1.0485714285714285,0.9828571428571429,1.0314285714285716,2.4214285714285713,2.908571428571429,4.6414285714285715,2.374285714285714,2.5014285714285713,1.6828571428571426,1.2899999999999998,3.98,30.09714285714286,2.0128571428571425,1.4200000000000002,1.7085714285714284,1.43,2.3057142857142856,0.8985714285714285,2.38,2.9757142857142855,4.771428571428572,1.2714285714285716,1.3285714285714287,2.21,2.5814285714285714,2.0028571428571427,3.851428571428571,2.6857142857142864,0.9400000000000001,2.9557142857142855,1.947142857142857,0.8928571428571429,2.1671428571428573,0.897142857142857,2.457142857142857,3.6714285714285713,0.9542857142857143,0.9657142857142859,19598.0
670,US-NY,2020-04-06,3.0042857142857144,3.595714285714286,9.732857142857142,3.415714285714285,10.56,1.6585714285714286,7.235714285714287,6.6485714285714295,0.8685714285714285,3.3214285714285716,2.1028571428571428,1.3928571428571428,4.332857142857143,2.964285714285715,1.9042857142857141,1.8714285714285717,1.04,1.622857142857143,2.2157142857142857,1.807142857142857,17.954285714285714,2.7685714285714282,7.282857142857142,2.5814285714285714,1.687142857142857,3.79,2.1214285714285714,5.614285714285715,3.388571428571429,1.3542857142857143,1.0985714285714288,1.5114285714285713,1.9757142857142858,3.6200000000000006,7.825714285714285,2.0814285714285714,3.745714285714286,0.7128571428571429,5.595714285714286,2.5428571428571423,4.527142857142858,1.5,3.114285714285714,1.1557142857142857,1.0171428571428573,5.32,1.0414285714285716,1.0742857142857143,0.7328571428571429,1.3499999999999999,27.951428571428576,5.022857142857142,2.7828571428571434,1.1228571428571428,5.662857142857143,1.0871428571428572,0.9814285714285715,1.1157142857142859,2.4471428571428575,2.948571428571429,4.065714285714286,2.3371428571428576,1.9514285714285717,1.6642857142857144,1.362857142857143,4.1257142857142854,29.407142857142862,1.7485714285714287,1.5271428571428571,1.6928571428571428,1.4385714285714286,2.5028571428571427,0.917142857142857,1.8914285714285717,3.1485714285714286,5.154285714285714,1.3014285714285716,0.9657142857142856,2.252857142857143,2.0385714285714287,2.1057142857142854,4.018571428571429,2.737142857142857,0.9542857142857143,2.89,1.9628571428571426,0.8742857142857143,2.0328571428571434,0.9500000000000001,2.7100000000000004,3.3157142857142863,0.9014285714285714,0.8685714285714284,18626.0
671,US-NY,2020-04-13,3.21,3.514285714285714,11.40857142857143,3.4957142857142856,9.502857142857144,1.68,7.122857142857144,4.644285714285715,0.8771428571428571,2.654285714285714,2.3228571428571425,1.1757142857142857,4.435714285714286,2.9771428571428573,1.977142857142857,1.9057142857142857,1.0414285714285716,1.55,2.2357142857142858,1.5814285714285714,13.108571428571429,2.911428571428572,5.347142857142857,2.3085714285714287,1.6114285714285717,3.9385714285714286,2.2357142857142858,5.918571428571428,3.144285714285714,1.3185714285714287,1.0942857142857145,1.5085714285714287,2.044285714285714,3.508571428571429,5.695714285714287,2.0814285714285714,3.6757142857142853,0.7142857142857143,6.011428571428572,1.9599999999999997,4.078571428571428,1.4528571428571428,3.045714285714286,1.2185714285714284,0.9628571428571429,5.007142857142857,1.0042857142857142,1.0971428571428572,0.702857142857143,1.3242857142857143,23.837142857142858,4.692857142857143,2.9499999999999997,1.1514285714285715,5.792857142857144,1.0914285714285712,1.0157142857142856,1.1385714285714286,2.511428571428571,2.9971428571428573,3.7457142857142856,2.077142857142857,1.53,1.6057142857142856,1.467142857142857,4.3028571428571425,28.601428571428574,1.6114285714285717,1.5114285714285711,1.6300000000000001,1.4800000000000002,2.642857142857143,0.9085714285714285,1.5514285714285716,3.35,5.042857142857143,1.375714285714286,0.8871428571428571,2.2271428571428573,1.5657142857142856,2.122857142857143,3.9928571428571424,2.8514285714285714,1.0042857142857142,2.942857142857143,1.9685714285714284,0.8971428571428571,1.964285714285714,1.02,2.8857142857142857,4.6657142857142855,0.9014285714285714,0.85,13631.0
672,US-NY,2020-04-20,3.3028571428571434,3.565714285714286,10.277142857142858,3.552857142857143,9.39,1.775714285714286,7.3028571428571425,4.9557142857142855,0.9242857142857143,2.5528571428571425,2.3442857142857143,1.2185714285714286,4.611428571428571,3.092857142857144,2.1042857142857145,2.027142857142857,1.0985714285714285,1.6171428571428572,2.258571428571429,1.5142857142857145,10.902857142857142,3.0471428571428576,4.538571428571428,2.335714285714286,1.6400000000000001,3.9757142857142855,2.3457142857142856,6.122857142857143,3.11,1.3085714285714285,1.1285714285714286,1.56,2.0785714285714283,3.6428571428571423,4.864285714285715,2.1828571428571424,3.8885714285714283,0.7971428571428572,6.180000000000001,1.8714285714285714,3.9842857142857144,1.5085714285714285,3.128571428571429,1.25,0.9714285714285714,5.568571428571429,1.0271428571428571,1.17,0.7128571428571429,1.4128571428571426,22.722857142857144,4.734285714285714,3.0214285714285714,1.2228571428571426,5.935714285714286,1.102857142857143,1.022857142857143,1.205714285714286,2.587142857142857,3.0100000000000002,3.6999999999999997,2.1614285714285715,1.3385714285714285,1.5585714285714285,1.4742857142857144,4.534285714285715,29.582857142857144,1.5714285714285714,1.5742857142857145,1.6542857142857144,1.5514285714285714,2.621428571428571,0.952857142857143,1.4271428571428573,3.5,5.215714285714285,1.6871428571428573,0.8557142857142858,2.281428571428571,1.3857142857142857,2.538571428571429,4.2057142857142855,2.9499999999999997,1.022857142857143,2.9414285714285713,1.9757142857142855,0.8957142857142858,1.9599999999999997,1.0642857142857145,3.0928571428571425,3.9499999999999997,0.9314285714285714,0.8342857142857144,8990.0
673,US-NY,2020-04-27,3.2800000000000002,3.6128571428571425,10.102857142857143,3.5285714285714285,9.765714285714287,1.7957142857142858,7.478571428571428,4.175714285714285,0.942857142857143,2.2642857142857142,2.4085714285714284,1.18,4.667142857142857,3.0285714285714285,2.1557142857142852,2.1414285714285715,1.1600000000000001,1.7900000000000003,2.2857142857142856,1.4514285714285715,9.06142857142857,3.1128571428571425,3.8042857142857143,2.3657142857142857,1.6771428571428573,4.194285714285715,2.245714285714286,6.228571428571428,3.0814285714285714,1.3114285714285716,1.1185714285714285,1.57,2.064285714285714,3.667142857142857,4.711428571428572,2.1185714285714288,4.645714285714285,0.7642857142857142,6.094285714285713,1.9485714285714284,3.865714285714285,1.5000000000000002,3.988571428571429,1.26,0.9942857142857144,5.264285714285714,1.0557142857142856,1.2028571428571428,0.7,1.8128571428571427,21.29714285714286,4.677142857142856,3.072857142857143,1.202857142857143,6.26,1.047142857142857,1.0371428571428571,1.28,2.595714285714286,3.244285714285714,3.605714285714286,2.1228571428571428,1.1385714285714286,1.5485714285714287,1.4742857142857144,4.525714285714286,29.789999999999996,1.5871428571428574,1.6142857142857143,1.8471428571428572,1.5457142857142858,2.672857142857143,0.9871428571428572,1.2671428571428573,3.528571428571428,5.617142857142857,1.5914285714285712,0.8842857142857142,2.3328571428571427,1.2385714285714287,2.358571428571429,4.444285714285714,2.954285714285714,1.02,2.9385714285714286,1.9385714285714286,0.8985714285714286,1.9285714285714286,1.1500000000000001,3.1942857142857144,3.464285714285715,0.9642857142857143,0.8285714285714285,6228.0
674,US-NY,2020-05-04,3.1014285714285714,3.5100000000000002,9.674285714285714,3.578571428571429,10.889999999999999,1.7857142857142858,7.210000000000001,4.365714285714286,0.9285714285714287,2.2642857142857142,2.412857142857143,1.2042857142857142,4.474285714285714,3.0714285714285716,2.0642857142857145,2.0828571428571427,1.157142857142857,1.762857142857143,2.257142857142857,1.3571428571428572,8.441428571428572,3.0,3.551428571428572,2.32,1.7099999999999997,4.112857142857143,2.3285714285714287,6.135714285714286,2.9842857142857144,1.2614285714285713,1.07,1.5714285714285712,2.1885714285714286,3.625714285714286,8.842857142857142,2.052857142857143,3.641428571428572,0.7785714285714285,5.902857142857143,2.432857142857143,3.5785714285714283,1.4857142857142858,2.9671428571428575,1.2714285714285716,1.0942857142857143,5.079999999999999,0.9900000000000001,1.2357142857142858,0.7142857142857143,1.3942857142857146,21.34857142857143,4.721428571428571,2.8714285714285714,1.2200000000000002,6.425714285714285,1.0357142857142858,1.0328571428571427,1.2642857142857145,2.488571428571429,3.275714285714286,3.378571428571429,2.0142857142857147,1.1528571428571428,1.4828571428571429,1.417142857142857,4.617142857142858,29.02857142857143,1.5085714285714287,1.5885714285714285,1.6471428571428568,1.5457142857142856,2.652857142857143,0.9528571428571428,1.2671428571428573,3.5900000000000003,6.014285714285714,1.5542857142857145,0.7714285714285712,2.132857142857143,1.1728571428571428,2.1714285714285717,4.477142857142857,2.9257142857142853,1.0342857142857143,2.904285714285714,1.9271428571428573,0.8828571428571429,1.8671428571428572,1.1457142857142857,3.1285714285714286,3.357142857142857,0.92,0.7971428571428573,3993.0
675,US-NY,2020-05-11,3.267142857142857,3.5071428571428567,9.917142857142858,3.4771428571428573,11.361428571428572,1.7957142857142858,7.1814285714285715,4.275714285714285,0.91,2.187142857142857,2.378571428571429,1.1842857142857144,4.627142857142856,3.1271428571428572,2.1285714285714286,2.2199999999999998,1.2285714285714284,1.9828571428571429,2.2714285714285714,1.2899999999999998,7.788571428571428,3.107142857142857,3.224285714285714,2.3771428571428572,1.587142857142857,4.074285714285714,2.4771428571428573,6.148571428571429,3.0100000000000002,1.2971428571428572,1.1042857142857143,1.5771428571428572,2.097142857142857,3.6785714285714293,6.091428571428572,2.017142857142857,3.4971428571428573,0.7785714285714285,5.990000000000001,2.4971428571428573,3.59,1.5,2.8457142857142856,1.2685714285714285,1.1157142857142854,5.119999999999999,0.9957142857142858,1.28,0.72,1.3471428571428572,20.400000000000002,4.854285714285714,2.802857142857143,1.2442857142857144,6.9142857142857155,1.0385714285714285,1.0642857142857145,1.3957142857142857,2.5814285714285714,3.15,3.4,1.9857142857142858,1.0985714285714285,1.5199999999999998,1.3985714285714284,4.554285714285714,29.58285714285714,1.4942857142857142,1.612857142857143,1.917142857142857,1.5214285714285718,2.7485714285714287,1.0014285714285713,1.2457142857142858,3.88,6.492857142857143,1.512857142857143,0.7442857142857143,2.0742857142857143,1.1314285714285715,2.2685714285714282,4.674285714285714,2.9514285714285715,1.0299999999999998,2.8985714285714286,1.9599999999999997,0.9014285714285715,1.9000000000000001,1.207142857142857,3.4028571428571426,3.4699999999999998,0.9171428571428571,0.7814285714285715,2814.0
