,Unnamed: 0,open_covid_region_code,date,symptom:Abdominal obesity,symptom:Abdominal pain,symptom:Acne,symptom:Alcoholism,symptom:Allergy,symptom:Anemia,symptom:Anxiety,symptom:Arthritis,symptom:Asperger syndrome,symptom:Asthma,symptom:Attention deficit hyperactivity disorder,symptom:Autoimmune disease,symptom:Back pain,symptom:Bleeding,symptom:Bloating,symptom:Bone fracture,symptom:Bruise,symptom:Burn,symptom:Candidiasis,symptom:Chest pain,symptom:Common cold,symptom:Constipation,symptom:Cough,symptom:Cramp,symptom:Dementia,symptom:Depression,symptom:Dermatitis,symptom:Diabetes,symptom:Diarrhea,symptom:Dizziness,symptom:Dysmenorrhea,symptom:Epilepsy,symptom:Erectile dysfunction,symptom:Fatigue,symptom:Fever,symptom:Flatulence,symptom:Gastroesophageal reflux disease,symptom:Gout,symptom:Hair loss,symptom:Hay fever,symptom:Headache,symptom:Heart arrhythmia,symptom:Heartburn,symptom:Hemorrhoids,symptom:Hives,symptom:Hypertension,symptom:Hypotension,symptom:Hypothyroidism,symptom:Implantation bleeding,symptom:Indigestion,symptom:Infection,symptom:Inflammation,symptom:Insomnia,symptom:Iron deficiency,symptom:Itch,symptom:Kidney failure,symptom:Kidney stone,symptom:Knee Pain,symptom:Low back pain,symptom:Major depressive disorder,symptom:Migraine,symptom:Myocardial infarction,symptom:Nasal congestion,symptom:Nausea,symptom:Neck pain,symptom:Obesity,symptom:Pain,symptom:Panic attack,symptom:Paresthesia,symptom:Perspiration,symptom:Psychosis,symptom:Scar,symptom:Sciatica,symptom:Sinusitis,symptom:Skin condition,symptom:Skin rash,symptom:Skin ulcer,symptom:Sleep apnea,symptom:Sleep disorder,symptom:Sore throat,symptom:Stroke,symptom:Swelling,symptom:Type 2 diabetes,symptom:Urinary incontinence,symptom:Urinary tract infection,symptom:Vaginal discharge,symptom:Vertigo,symptom:Vomiting,symptom:Wart,symptom:Weight gain,symptom:Xeroderma,symptom:Generalized anxiety disorder,symptom:Otitis,hospitalized_new
263,263,US-IN,2020-03-30,0.9750479846449135,0.9648586707410236,1.198151125401929,0.9562372188139059,0.8920674578388507,0.8901185770750987,1.004257130693912,1.3166073162835865,0.9367647058823527,1.5514307811291574,0.86784140969163,1.140732265446224,0.86879325910322,0.9238382099827882,0.917140536149472,0.7567424643046006,0.7787356321839082,0.8666666666666667,0.9814814814814815,1.3874862788144893,2.969126665256926,0.8833584715937655,2.095530236634531,0.9045643153526971,0.8108515448379804,0.8985347985347986,0.933812949640288,0.8018867924528302,0.9707883153261304,0.9233830845771145,1.0013333333333332,0.839259259259259,0.9276139410187667,0.9217330538085254,2.017952635599694,1.0661538461538465,1.1191289496157129,0.8857644991212652,0.9937767405678724,1.3403361344537814,1.1245268735806206,0.8928262748487468,1.4948394495412842,0.9005714285714287,0.9669876203576342,0.9406779661016949,0.9697386519944978,0.7359389895138227,0.97953216374269,0.988412514484357,1.668604651162791,0.99301548739751,0.9675288937809579,0.8283898305084741,0.7182214472537054,0.895674300254453,0.8796185935637664,0.760267430754537,0.8940248027057495,0.8985024958402662,1.132773750476917,1.1000714796283058,1.3013365735115432,0.9549624687239368,0.9048128342245987,0.8928132678132681,0.9302684777177125,1.1501532175689475,0.8841059602649005,0.8261964735516374,0.918467583497053,0.895877009084556,0.8769017980636238,1.254783484390735,0.8612966601178783,0.7651911468812879,0.9009615384615387,1.1772727272727275,1.0280172413793107,1.5280082987551864,0.9115334207077326,0.798687089715536,0.7981878088962105,0.8732026143790852,0.9282238442822386,0.9532882606023356,0.894890510948905,0.9782321899736147,0.8049568965517241,0.8082765845992664,1.707162921348315,0.9156804733727811,1.1002865329512894,0.0
264,264,US-IN,2020-04-06,1.0799744081893794,0.9411764705882353,1.0805868167202572,0.9435582822085891,0.9188007495315429,0.884584980237154,0.9540229885057474,1.374878601489155,0.9073529411764705,1.4392884764114464,0.8904185022026432,1.117848970251716,0.8793259103219984,0.9492254733218591,0.9301380991064175,0.8001057641459545,0.8189655172413791,0.9566265060240965,1.0,1.2063666300768385,1.9640515965320364,0.8959276018099548,1.5048203330411927,1.1945020746887967,0.8749058025621703,0.9516483516483516,1.0,0.8263749498193497,0.9167667066826729,0.937313432835821,1.0026666666666668,0.8481481481481481,0.9343163538873996,0.8717679944095038,1.4805194805194806,1.0500000000000003,0.995730145175064,0.9367311072056241,1.0486192143134965,1.3176470588235296,1.046555639666919,0.8764044943820225,1.073967889908257,0.9417142857142858,1.0096286107290235,0.9399075500770419,0.9353507565337,0.729265967588179,0.9327485380116957,0.9385863267670916,1.3202034883720934,0.947767992711813,0.9515685195376996,0.8432203389830508,0.8045335658238886,0.851145038167939,0.8951132300357567,0.8309455587392551,0.9205186020293121,0.9209650582362731,1.0106829454406716,1.0514653323802714,1.0303766707168898,0.9549624687239366,0.913368983957219,0.9969287469287471,0.9225457684095763,1.0204290091930541,0.9428807947019868,0.9126784214945424,0.9204322200392929,0.9252271139063593,0.8893499308437072,1.0050352467270895,0.9013752455795676,0.8935613682092554,0.9221153846153848,0.9878787878787878,1.0,1.2053941908713692,0.9246395806028834,0.8613238512035007,0.8228995057660626,0.8679738562091502,0.91889699918897,0.9465273509526737,0.8642335766423357,0.9195250659630605,0.8405172413793102,0.8774227344159244,1.349016853932584,0.8831360946745563,0.9770773638968482,0.0
265,265,US-IN,2020-04-13,1.1682661548304545,0.9640947288006111,1.1780546623794215,0.9754601226993864,0.795377888819488,0.8940711462450593,0.9548744146445296,0.9948203302039497,0.8867647058823527,1.1446249033255997,0.9625550660792952,0.946224256292906,0.9235630454408669,0.9419104991394147,0.9805036555645817,0.7905869910100476,0.7787356321839078,0.844176706827309,0.9853128991060023,1.121844127332601,1.5301332205540283,0.9436902966314729,1.2274320771253289,0.929460580912863,0.9397136397889978,1.0,1.02158273381295,0.8964271376957046,0.8759503801520607,0.9253731343283584,1.0293333333333332,0.8859259259259259,0.989276139410188,0.8717679944095038,1.2211611917494267,1.0815384615384618,1.0243381725021345,0.9349736379613357,1.1485803189420456,0.9478991596638656,1.0230885692657077,0.9014693171996543,1.0819954128440366,0.9577142857142859,0.8982118294360386,0.9214175654853625,0.9229711141678126,0.7855100095328884,0.9166666666666666,0.9860950173812281,1.1755813953488377,0.9319769207409656,1.0044028618602092,0.8622881355932204,0.748561464690497,0.9058524173027991,0.9535160905840285,0.813753581661891,0.94532130777903,0.9725457570715474,1.0,1.0,0.9441069258809237,0.9808173477898248,1.0074866310160424,0.9643734643734646,0.9215009312678872,0.985699693564862,0.9453642384105961,0.82031905961377,0.9734774066797643,0.9881201956673654,0.9170124481327803,0.9345417925478349,0.9159135559921415,0.819718309859155,0.9798076923076922,1.0318181818181815,1.0193965517241381,0.9802904564315352,0.9574049803407602,0.8036105032822756,0.8714991762767709,0.9568627450980394,0.9440389294403893,0.9643515673017825,0.8934306569343066,0.941952506596306,0.8599137931034481,0.9067574646411733,1.6453651685393256,0.9437869822485208,0.9455587392550143,0.0
266,266,US-IN,2020-04-20,1.2412028150991683,0.9793735676088615,1.1440916398713825,1.0,0.8393504059962524,0.8909090909090911,0.9733929331630482,1.049530592424733,0.9426470588235291,1.1453982985305495,0.9592511013215859,0.9736842105263154,0.9590731266927478,0.9793459552495699,1.0227457351746547,0.8514013749338974,0.8103448275862069,0.9164658634538152,0.9993614303959134,1.0735455543358945,1.3379149925988583,0.9753645047762693,1.127081507449606,0.9227178423236515,0.8764129615674453,0.9802197802197804,1.028057553956835,0.8942191890806906,0.8891556622649059,0.9283582089552236,1.0239999999999998,0.8814814814814811,0.9839142091152815,0.9053109713487072,1.1252864782276546,1.110769230769231,1.0341588385994875,1.0123022847100176,1.1404122909373784,1.0218487394957982,1.0105980317940955,0.8997407087294728,1.0917431192660552,0.9828571428571428,0.9491059147180193,0.9820236260914228,0.9422283356258594,0.8379408960915155,0.9137426900584795,1.028968713789108,1.1244186046511633,0.9495900394776802,1.0291689598238853,0.876059322033898,0.7921534437663473,0.9325699745547075,0.942789034564958,0.8834765998089781,0.9836527621195038,0.9654742096505823,1.0072491415490272,1.0250178699070762,0.8699878493317135,0.9582985821517933,1.0021390374331547,1.0036855036855037,0.9528006178167449,0.9744637385086823,0.9776490066225166,0.873215785054576,1.012770137524558,0.986722571628232,0.9308437067773169,0.909365558912387,0.9473477406679764,0.8710261569416496,1.0596153846153848,0.9803030303030305,1.0524425287356325,0.8879668049792531,1.039318479685452,0.8572210065645512,0.8871499176276768,0.9725490196078431,0.9468775344687755,0.9489858635525504,0.9065693430656934,0.9452506596306067,0.900862068965517,1.0,1.5688202247191012,0.9068047337278107,0.9169054441260746,0.0
267,267,US-IN,2020-04-27,1.2098528470889314,0.9713521772345303,1.1260048231511253,0.9926380368098159,0.9153029356652091,0.9067193675889328,0.9859514687100895,0.9329880220135963,0.9235294117647057,1.0843000773395206,0.9531938325991189,0.9508009153318077,0.9551609990972015,0.9492254733218588,1.023558082859464,0.8894764674775252,0.8630268199233716,1.0963855421686748,0.966794380587484,1.0428100987925357,1.1693804186931698,0.9658119658119656,0.9995617879053462,0.9159751037344397,0.9231348907309721,1.0025641025641026,0.9992805755395687,0.8859895624247293,0.8739495798319331,0.9134328358208956,1.0,0.8859259259259259,0.9651474530831101,0.9077568134171907,1.0916730328495035,1.0530769230769235,1.1191289496157129,0.9736379613356768,1.0832360949047062,1.0764705882352943,0.9920514761544283,0.892826274848747,1.213876146788991,0.9725714285714284,0.9958734525447045,0.935285053929122,0.9834938101788167,0.8360343183984748,0.8918128654970761,1.1900347624565468,1.0650436046511633,0.9380504099605225,1.0110071546505226,0.86864406779661,0.896251089799477,0.880407124681934,0.9380214541120382,0.9063992359121298,0.9853438556933481,0.9950083194675539,0.9866463181991608,0.9764117226590421,0.8031591737545567,0.9366138448707256,0.9807486631016044,1.0092137592137593,0.957797665016127,0.9918283963227782,0.998344370860927,0.9689336691855582,1.0206286836935168,1.0,0.9488243430152146,0.8157099697885194,0.9611001964636541,1.0,1.0259615384615386,0.9727272727272728,1.0323275862068968,0.8236514522821573,0.9849279161205764,0.9288840262582057,0.8752059308072486,0.938562091503268,0.9172749391727498,0.9354640442532266,0.9007299270072993,0.9168865435356199,0.9353448275862069,1.002095337873232,1.4382022471910112,0.9541420118343198,0.8681948424068768,0.0
268,268,US-IN,2020-05-04,1.0966090850927706,0.9491978609625669,1.1030948553054662,0.9946830265848672,0.8760774515927546,0.9280632411067194,0.9772243507875694,0.9783101327290382,0.9499999999999997,1.0556844547563806,0.9603524229074887,0.9919908466819222,0.9503460728257602,0.9565404475043028,0.9943135662063366,0.8709677419354838,0.8524904214559387,0.9694779116465865,0.9706257982120052,1.0,1.1034045252696132,0.9627953745600801,0.9430324276950044,0.9081950207468881,0.9321778447626224,0.9886446886446887,0.9913669064748206,0.8823765556001605,0.8591436574629854,0.9044776119402986,0.9893333333333334,0.8844444444444445,0.9550938337801609,0.9143955276030747,1.3693659281894577,1.0438461538461543,1.0333048676345002,0.9630931458699474,1.072345390898483,1.0,0.9371688115064346,0.9083837510803802,1.0785550458715596,0.9817142857142855,0.9367262723521322,0.9170518746789935,0.8927097661623107,0.9180171591992373,0.9210526315789473,1.045191193511008,1.0135174418604656,0.9395687822654114,0.9598238855255917,0.8781779661016949,0.8463818657367045,0.9071246819338422,0.9594755661501787,0.9398280802292265,0.9503945885005635,0.9650582362728783,0.933231590995803,0.9614010007147963,0.7606318347509115,0.9241034195162632,0.955080213903743,0.9603808353808356,0.9537091718529961,0.9550561797752807,0.9884105960264898,0.8245172124265322,1.0088408644400786,0.9720475192173303,0.9460580912863072,0.8006042296072508,0.9524557956777996,0.9720321931589537,1.0403846153846157,0.9484848484848486,0.9640804597701151,0.7997925311203319,0.9482306684141546,0.8752735229759299,0.885502471169687,0.9673202614379086,0.9168694241686944,0.940381069452981,0.910948905109489,0.9155672823218997,0.9224137931034481,0.9921424829753794,1.367275280898876,0.9275147928994084,0.8997134670487104,4389.0
269,269,US-IN,2020-05-11,1.1714651311580295,0.9759358288770053,1.1159565916398713,0.9820040899795502,0.8787008119925048,0.9359683794466404,0.975095785440613,0.9987050825509872,0.9205882352941175,1.0897138437741687,0.9515418502202646,0.9691075514874141,0.976828167318688,0.9617039586919107,1.0446791226645005,0.9196192490745637,0.8965517241379308,1.0433734939759034,0.9757343550446999,0.9758507135016464,1.046732924508353,0.9924585218702863,0.9272567922874672,0.928941908713693,0.8982667671439338,0.99010989010989,1.0287769784172667,0.9102769971898835,0.8807523009203682,0.9641791044776122,0.988,0.9177777777777777,1.0,0.9364081062194267,1.3819709702062637,1.0438461538461543,1.0,0.9789103690685413,1.1100739012057563,0.9890756302521009,0.9795609386828161,0.9282627484874677,1.0607798165137614,1.0068571428571431,0.9449793672627234,0.9347714432460198,0.9202200825309489,0.9313632030505241,0.9312865497076023,1.0231749710312859,1.0,0.9772244154266625,1.0,0.9205508474576267,0.8768962510897997,0.9058524173027991,0.9749702026221693,0.958930276981853,0.9740698985343853,0.9679700499168052,0.982830980541778,0.9864188706218726,0.7496962332928314,0.9649708090075061,0.9839572192513368,0.9883292383292385,0.9794212510789081,0.9642492339121549,1.015728476821192,1.0,0.980353634577603,1.0433263452131376,0.9820193637621024,0.8016112789526687,1.0082514734774066,0.9935613682092553,1.003846153846154,1.0,0.9971264367816095,0.766597510373444,1.0,0.926969365426696,0.9200988467874793,0.9594771241830068,0.9286293592862939,0.9496004917025198,0.9605839416058393,0.9511873350923482,1.0107758620689655,1.044002095337873,1.3103932584269666,0.9393491124260357,0.8839541547277936,0.0
270,270,US-IN,2020-05-18,1.1369161868202176,1.0,1.075763665594855,0.9713701431492845,0.9061836352279823,0.9043478260869563,0.9625372498935717,1.372936225315636,0.8970588235294117,0.9938128383604021,0.9553964757709251,1.0160183066361552,1.0,0.9582616179001722,1.067424857839155,0.8952934955050238,0.9300766283524903,1.242570281124498,0.9891443167305237,0.9791437980241491,0.9365616409388879,0.9964806435394669,0.8619631901840491,0.9678423236514525,0.9608138658628489,0.9824175824175825,0.982014388489209,0.8986350863107189,0.9075630252100841,0.9621890547263685,1.0,0.9348148148148147,0.953083109919571,0.9192872117400418,1.0909090909090908,1.0223076923076924,1.0192143467122117,1.0632688927943763,1.0560093348891482,0.9336134453781512,0.9924299772899318,0.9654278305963699,1.0647935779816513,1.0034285714285716,0.9449793672627236,0.957883923985619,0.9587345254470426,0.9361296472831265,0.9225146198830408,1.028968713789108,0.9492005813953492,0.9757060431217731,1.006053935057788,0.8993644067796609,0.9464690496948562,0.8944020356234097,0.9475566150178784,0.956064947468959,1.0067643742953771,0.9529950083194674,1.0015261350629532,0.9621157969978555,0.7023086269744837,0.9974979149291077,0.9614973262032085,1.1299140049140053,0.9932767001317405,0.9570990806945859,1.0206953642384105,1.0965575146935347,0.9135559921414537,1.0272536687631029,1.0193637621023512,0.7361530715005037,1.0,1.0865191146881286,0.9884615384615386,0.940909090909091,0.9849137931034485,0.7645228215767635,0.9809960681520314,0.9841356673960615,0.9163920922570015,0.9477124183006538,0.9489051094890514,0.9471419791026425,0.9430656934306568,0.9610817941952505,1.0107758620689655,1.0796228391828184,1.0955056179775282,0.9319526627218937,0.9355300859598853,896.0
271,271,US-IN,2020-05-25,1.1785028790786944,0.9549274255156609,1.0064308681672025,0.9218813905930472,1.071330418488445,0.865612648221344,0.8863346104725416,0.967303334412431,0.8794117647058822,0.9675174013921114,0.8397577092511013,0.9370709382151027,0.9557628648811315,0.9513769363166953,1.0349309504467916,0.9465891062929666,1.0201149425287357,1.5951807228915662,0.9610472541507024,0.9593852908891329,0.787481497145274,0.9592760180995471,0.7620508326029799,0.9636929460580913,0.9344385832705351,0.9091575091575093,1.1172661870503604,0.9873544761140106,0.9023609443777513,0.9353233830845772,0.972,0.9066666666666667,0.8981233243967828,0.8965758211041229,0.8544690603514131,0.9646153846153849,0.9184457728437231,1.0404217926186292,0.9634383508362505,1.0722689075630252,0.9258137774413323,0.8910976663785651,0.9483944954128438,0.9942857142857143,1.0481430536451168,0.8972778633795588,0.9050894085281981,0.906577693040991,0.9195906432748537,0.9524913093858631,0.8803779069767443,0.9322805952019434,0.9036873968079252,0.8580508474576267,1.2336530078465566,0.8791348600508907,0.8963051251489871,0.993314231136581,0.9667418263810597,0.8693843594009981,0.9194963754292255,0.8820586132952107,0.6719319562575943,0.9382819015846541,0.955080213903743,0.9545454545454548,0.9983191750329353,0.9244126659856997,1.03476821192053,1.2384550797649034,0.8398821218074658,1.012578616352201,0.9917012448132781,0.6998992950654581,1.0962671905697443,1.3895372233400403,0.9884615384615386,0.8772727272727273,0.8908045977011495,0.7365145228215767,0.906290956749672,1.1080415754923412,1.1165568369028007,0.8915032679738564,0.8998377939983779,0.905961893054702,0.9284671532846714,0.921503957783641,1.0086206896551726,1.0539549502357255,1.0,0.8668639053254439,1.0802292263610316,0.0
272,272,US-IN,2020-06-01,1.1119641714651312,0.9488158899923606,0.9718649517684887,0.9366053169734153,1.0969394128669583,0.9383399209486165,0.8895274584929758,0.9818711557138232,0.877941176470588,0.9489559164733182,0.8700440528634361,0.9336384439359265,0.9738188383990374,1.0,0.991876523151909,0.9212057112638818,1.028735632183908,1.6281124497991966,0.9731800766283525,0.9549945115257958,0.7064918587439206,0.948215183509301,0.7234881682734444,0.9668049792531119,0.8839487565938206,0.8890109890109889,1.1266187050359715,0.9267362505018065,0.9095638255302121,0.9810945273631843,0.9520000000000001,1.0585185185185186,0.9457104557640751,0.9046121593291404,0.7937356760886172,0.9407692307692308,0.910333048676345,0.9701230228471001,0.9774406845585375,1.1352941176470588,0.9178652535957608,0.9697493517718238,0.9392201834862386,1.0262857142857145,1.107290233837689,0.950179763739086,0.9394773039889958,0.9428026692087699,0.9576023391812863,0.9617612977983776,0.8625000000000003,0.9413908290312785,0.8866263070996145,0.9226694915254238,1.3178727114210986,0.9134860050890584,0.9308700834326582,0.9971346704871062,0.9605411499436298,0.908485856905158,0.9290347195726821,0.9292351679771261,0.6998784933171325,0.9407839866555463,0.9144385026737964,0.9837223587223589,0.9906873211284243,0.8947906026557708,1.0033112582781458,1.1444164567590258,0.8968565815324165,1.0230607966457022,0.9834024896265561,0.7200402819738168,1.090766208251473,1.3814889336016094,0.9980769230769232,0.8893939393939396,0.8929597701149428,0.7002074688796681,0.937745740498034,1.1033916849015315,0.9983525535420096,0.9333333333333335,0.9326845093268452,0.9514443761524279,0.9386861313868611,0.934036939313984,1.0592672413793103,1.0324777370350968,0.9761235955056179,0.8639053254437872,1.1002865329512894,851.0
273,273,US-IN,2020-06-08,1.1765834932821495,1.0141329258976317,1.0327572347266882,0.96359918200409,1.0754528419737666,1.0490118577075098,0.9676458067262667,0.9990288119132403,1.0,0.9497293116782678,0.970814977973568,1.0,1.0273848931688234,1.0296901893287436,1.0536149471974006,1.0,1.0862068965517242,1.6184738955823297,1.0357598978288634,0.9506037321624585,0.7365193486995136,1.0211161387631973,0.7471516213847504,1.038381742738589,1.0165787490580258,0.976190476190476,1.1374100719424463,1.0262946607788037,0.9543817527010803,1.0228855721393038,1.0,0.979259259259259,1.0033512064343164,1.00104821802935,0.8116883116883115,1.0023076923076928,0.9752348420153715,1.0492091388400704,1.0186697782963827,1.0285714285714287,0.935654806964421,1.0,0.992545871559633,1.0537142857142858,1.1045392022008256,1.0,1.0013755158184316,1.0247855100095327,0.9736842105263157,1.0057937427578216,0.9239098837209304,0.994533859702399,0.9532195927352778,1.0360169491525424,1.3140366172624236,1.035623409669211,0.9833134684147795,1.0630372492836677,1.0056369785794812,1.0124792013311148,0.9622281571919115,0.943531093638313,0.7132442284325637,1.0400333611342785,0.9593582887700531,1.039619164619165,1.04161177486031,0.9203268641470889,1.056291390728477,1.0948782535684298,0.987229862475442,1.0838574423480083,1.0221300138312588,0.7180261832829807,1.1316306483300587,1.3853118712273642,1.0278846153846157,0.95,0.952586206896552,0.7375518672199168,0.9809960681520313,1.1553610503282274,1.0720757825370675,0.9686274509803922,0.9626926196269264,0.9717271051014136,1.0248175182481751,0.984168865435356,1.0495689655172415,1.0822420115243583,1.0168539325842696,0.9748520710059174,1.1361031518624645,283.0
274,274,US-IN,2020-06-15,1.1196417146513116,1.0385790679908324,1.0040192926045015,1.0261758691206544,1.047470331043098,1.059288537549407,0.9704129416773096,1.0378763353836191,1.0735294117647056,0.9535962877030163,1.064977973568282,1.0034324942791761,1.031597953656335,1.03184165232358,1.064987814784728,1.0222104706504498,1.0929118773946358,1.2883534136546189,1.040868454661558,0.9791437980241491,0.7384224994713471,1.0417295123177475,0.7984224364592465,1.0575726141078838,1.0452147701582517,1.005860805860806,1.1417266187050363,1.0381372942593339,1.017607042817127,1.0537313432835822,1.0373333333333334,0.9874074074074073,1.0160857908847187,1.0216631726065688,0.819709702062643,0.9869230769230772,0.9752348420153713,1.0492091388400704,1.0182808245818749,0.9722689075630252,0.9473883421650265,1.0242005185825414,0.9999999999999997,1.056,1.052269601100413,1.0454545454545459,1.0674002751031633,1.0514775977121067,1.0219298245614035,1.0034762456546926,0.9542877906976748,1.0,0.9444138690148597,1.0391949152542372,1.296251089799477,1.0623409669211197,1.0,1.0907354345749765,1.0366403607666288,1.0,0.9721480351011065,0.9678341672623302,0.7375455650060755,1.047539616346956,1.043850267379679,1.0519041769041773,1.0482442193249444,0.9693564862104185,1.0562913907284768,1.153652392947103,0.9646365422396856,1.0992313067784765,1.0553250345781469,0.771399798590131,1.156385068762279,1.3696177062374248,1.0192307692307694,0.9878787878787878,0.9497126436781613,0.7769709543568465,1.0131061598951507,1.1307439824945296,1.1017298187808897,1.0418300653594772,0.9951338199513385,1.0,1.0306569343065697,1.0395778364116095,1.1174568965517242,1.097433211105291,1.0463483146067418,0.9940828402366865,1.1088825214899711,369.0
275,275,US-IN,2020-06-22,1.1170825335892511,1.0798319327731092,1.0669212218649518,1.0474437627811863,1.020362273579013,1.134387351778656,1.0019157088122606,1.0268695370670122,1.0779411764705882,1.205723124516628,1.038546255506608,1.0160183066361557,1.0653024375564255,1.0451807228915664,1.091795288383428,1.0290851401374932,1.089080459770115,1.1670682730923696,1.10536398467433,1.0120746432491765,0.8276591245506452,1.0673705379587732,1.406222611744084,1.0907676348547717,0.9713639788997741,1.156776556776557,1.111510791366907,1.0313127258129269,1.0760304121648663,1.0885572139303483,1.0613333333333335,1.0066666666666668,1.07573726541555,1.0639412997903561,0.8708938120702826,1.0192307692307696,0.9987190435525193,1.0492091388400704,1.043562816024893,0.9142857142857141,1.0022710068130207,1.056179775280899,1.0172018348623855,1.062857142857143,1.049518569463549,1.0631741140215718,1.0330123796423658,1.1029551954242132,1.0818713450292397,1.0602549246813442,0.9956395348837213,1.0230792590343147,0.9752339020363233,1.132415254237288,1.2507410636442895,1.030534351145038,1.0512514898688916,1.0725883476599811,1.0631341600901916,1.0661397670549084,1.0389164441053034,1.0121515368120086,0.7715674362089917,1.0900750625521265,1.002139037433155,1.130221130221131,1.0694135283696,1.0173646578140958,1.0819536423841056,1.1150293870696892,1.1777996070726917,1.0978336827393427,1.0567081604426005,0.8066465256797584,1.1131630648330058,1.3004024144869213,1.0432692307692308,1.018181818181818,0.9971264367816095,0.8309128630705395,0.9737876802096984,1.0902625820568927,1.0869028006589785,1.0287581699346406,1.02676399026764,1.0245851259987706,1.0861313868613138,1.038258575197889,1.1023706896551724,1.1288632792037716,1.0,1.0724852071005917,1.136103151862464,215.0
276,276,US-IN,2020-06-29,1.0358285348688419,1.0378151260504203,0.9780948553054662,1.065030674846626,1.0453466583385387,0.9976284584980237,0.9616858237547893,1.0307542894140498,1.0705882352941172,1.0,0.9779735682819384,0.9622425629290616,0.9918748119169424,1.021514629948365,1.0487408610885458,0.9915388683236381,1.1187739463601531,1.5365461847389559,1.0727969348659003,1.0120746432491765,0.9103404525269615,1.042232277526395,0.9333917616126206,1.0715767634854771,0.9464958553127356,1.0212454212454214,1.1000000000000005,0.9486150140505821,1.0448179271708684,1.1184079601990051,1.0439999999999998,0.9607407407407407,1.0214477211796247,1.0059399021663171,0.9331550802139036,1.0107692307692309,0.9701110162254483,1.0210896309314588,0.9914430182808247,0.942016806722689,1.0117335352006056,0.9662921348314607,0.9833715596330276,1.0285714285714287,1.0605226960110044,0.9861325115562408,1.02888583218707,1.0104861773117253,1.0175438596491224,1.044032444959444,1.0340116279069773,0.9617370179167931,0.9774353329664283,0.9968220338983049,1.3105492589363557,0.9707379134860052,1.0,0.9818529130850048,1.0,0.9970881863560733,1.0244181610072491,0.9606862044317368,0.8529769137302555,1.0825688073394495,0.9529411764705882,1.0,1.0388406850497436,0.9805924412665984,1.0289735099337747,1.411418975650714,1.0520628683693518,1.0726764500349406,1.0235131396957124,0.8519637462235649,1.0919449901768172,1.3358148893360162,1.0115384615384617,0.9106060606060606,0.9353448275862072,0.9118257261410787,0.9311926605504586,1.1249999999999998,0.9934102141680394,0.9751633986928104,1.0,1.0110633066994468,1.0554744525547448,1.054749340369393,1.1174568965517242,1.0539549502357253,0.9838483146067417,1.022189349112426,1.3424068767908306,251.0
277,277,US-IN,2020-07-06,1.0601407549584132,1.0725744843391902,0.98693729903537,1.0359918200409,1.0869456589631479,1.0758893280632411,0.9985100042571308,1.0427322758174165,0.9999999999999998,1.17246713070379,1.0,1.0171624713958807,1.0370147457117065,1.1006884681583475,1.0536149471974006,1.0227392913802225,1.1168582375478926,1.3365461847389557,1.106641123882503,1.0647639956092205,1.038274476633538,1.0392156862745094,0.9982471516213849,1.0990663900414936,1.0391861341371516,1.0036630036630039,1.1446043165467628,1.0264953833801689,1.086434573829532,1.1412935323383084,1.052,1.0044444444444443,1.096514745308311,1.0510132774283718,1.0729564553093964,0.9800000000000002,1.0469684030742954,1.0404217926186292,0.9918319719953324,0.957983193277311,1.019682059046177,1.0198789974070872,1.0344036697247705,1.0594285714285716,1.0866574965612106,1.048279404211608,1.034387895460798,1.0438512869399428,1.1154970760233918,1.0614136732329085,1.1063953488372098,1.0218645611904038,0.9702806824435881,1.0540254237288134,1.3766346992153444,1.05470737913486,1.0643623361144219,1.0267430754536773,1.0400225479143177,1.0037437603993342,1.029759633727585,1.01000714796283,0.9319562575941678,1.1025854879065886,1.020320855614973,1.0482186732186736,1.062190523781402,1.013278855975485,1.0596026490066226,1.3887489504617965,1.0029469548133596,1.055206149545772,1.037344398340249,0.9577039274924469,1.131237721021611,1.3645875251509054,1.0250000000000001,1.0484848484848484,0.9683908045977013,1.0228215767634854,1.0943643512450851,1.1408643326039385,1.0728995057660626,1.0457516339869282,1.042984590429846,1.0393362015980334,1.0890510948905108,1.0956464379947228,1.1066810344827585,1.0990047145102149,0.9964887640449438,1.0562130177514795,1.508595988538682,273.0
